schemaVersion,recordType,source,content,collectedAt
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vercel/modelfusion'}","{'entityName': 'vercel', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.237984
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/KusionStack/kusion'}","{'entityName': 'KusionStack', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.237987
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Danielskry/Awesome-RAG'}","{'entityName': 'Danielskry', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.237990
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Ramakm/ai-hands-on'}","{'entityName': 'Ramakm', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.237993
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/libgdx/gdx-ai'}","{'entityName': 'libgdx', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.237998
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/becauseofAI/awesome-face'}","{'entityName': 'becauseofAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238001
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SmythOS/sre'}","{'entityName': 'SmythOS', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238004
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Dataojitori/nocturne_memory'}","{'entityName': 'Dataojitori', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238010
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/chonyy/AI-basketball-analysis'}","{'entityName': 'chonyy', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238013
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Yuan-ManX/ai-game-devtools'}","{'entityName': 'Yuan-ManX', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238016
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/flamingo-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238019
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/CommandCodeAI/BaseAI'}","{'entityName': 'CommandCodeAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238022
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mims-harvard/TDC'}","{'entityName': 'mims-harvard', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238027
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/MemeMeow-Studio/MemeMeow'}","{'entityName': 'MemeMeow-Studio', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238030
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Yujun-Shi/DragDiffusion'}","{'entityName': 'Yujun-Shi', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238033
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/EthicalML/xai'}","{'entityName': 'EthicalML', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238038
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ysymyth/awesome-language-agents'}","{'entityName': 'ysymyth', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238042
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/curiousily/Get-Things-Done-with-Prompt-Engineering-and-LangChain'}","{'entityName': 'curiousily', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238046
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/gitmylo/audio-webui'}","{'entityName': 'gitmylo', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238049
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mravanelli/SincNet'}","{'entityName': 'mravanelli', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238052
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/run-house/kubetorch'}","{'entityName': 'run-house', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238057
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vmayoral/basic_reinforcement_learning'}","{'entityName': 'vmayoral', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238060
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/bricks-cloud/BricksLLM'}","{'entityName': 'bricks-cloud', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238063
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/perceiver-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238068
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/The-AI-Summer/self-attention-cv'}","{'entityName': 'The-AI-Summer', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238072
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nfstream/nfstream'}","{'entityName': 'nfstream', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238075
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/NVlabs/VoxFormer'}","{'entityName': 'NVlabs', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238079
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/DeepWisdom/AutoDL'}","{'entityName': 'DeepWisdom', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238082
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/CoCa-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238086
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/roatienza/Deep-Learning-Experiments'}","{'entityName': 'roatienza', 'data': {'employeeCount': None}}",2026-07-20T09:33:20.238090
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/durgeshsamariya/Data-Science-Machine-Learning-Project-with-Source-Code'}","{'entityName': 'durgeshsamariya', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.878964
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/taranis-ai/taranis-ai'}","{'entityName': 'taranis-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.878983
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HyperGAN/HyperGAN'}","{'entityName': 'HyperGAN', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.878990
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/performer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.878997
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/basetenlabs/truss'}","{'entityName': 'basetenlabs', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879014
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/currenjin/site-for-developers'}","{'entityName': 'currenjin', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879033
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kennethleungty/Neural-Network-Architecture-Diagrams'}","{'entityName': 'kennethleungty', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879038
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/daochenzha/data-centric-AI'}","{'entityName': 'daochenzha', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879043
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yandex-research/rtdl'}","{'entityName': 'yandex-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879048
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HazyResearch/data-centric-ai'}","{'entityName': 'HazyResearch', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879052
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nnaisense/evotorch'}","{'entityName': 'nnaisense', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879057
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/steven2358/awesome-blockchain-ai'}","{'entityName': 'steven2358', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879062
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/facebookresearch/fairseq2'}","{'entityName': 'facebookresearch', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879066
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/chengtan9907/OpenSTL'}","{'entityName': 'chengtan9907', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879072
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/blackhillsinfosec/WifiForge'}","{'entityName': 'blackhillsinfosec', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879077
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/despoisj/DeepAudioClassification'}","{'entityName': 'despoisj', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879081
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/rashakil-ds/Roadmap-Docs'}","{'entityName': 'rashakil-ds', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879086
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/andyzeng/visual-pushing-grasping'}","{'entityName': 'andyzeng', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879091
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zjunlp/SkillNet'}","{'entityName': 'zjunlp', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879095
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/primaryobjects/AI-Programmer'}","{'entityName': 'primaryobjects', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879100
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hexabot-ai/Hexabot'}","{'entityName': 'hexabot-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879104
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nicrusso7/rex-gym'}","{'entityName': 'nicrusso7', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879110
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/leomaurodesenv/game-datasets'}","{'entityName': 'leomaurodesenv', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879114
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/tab-transformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879119
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/gdquest-demos/godot-2d-space-game'}","{'entityName': 'gdquest-demos', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879124
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/curiousily/Deep-Learning-For-Hackers'}","{'entityName': 'curiousily', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879129
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/AILab-CVC/UniRepLKNet'}","{'entityName': 'AILab-CVC', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879135
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/databricks/lilac'}","{'entityName': 'databricks', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879145
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ayoolaolafenwa/PixelLib'}","{'entityName': 'ayoolaolafenwa', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879156
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/BAILOOL/DoYouEvenLearn'}","{'entityName': 'BAILOOL', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879163
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ntasfi/PyGame-Learning-Environment'}","{'entityName': 'ntasfi', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879168
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/danijar/dreamerv2'}","{'entityName': 'danijar', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879173
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Akramz/Hands-on-Machine-Learning-with-Scikit-Learn-Keras-and-TensorFlow'}","{'entityName': 'Akramz', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879177
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/NVIDIA-AI-IOT/redtail'}","{'entityName': 'NVIDIA-AI-IOT', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879181
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/huggingface/pytorch-pretrained-BigGAN'}","{'entityName': 'huggingface', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879185
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yashbhalgat/HashNeRF-pytorch'}","{'entityName': 'yashbhalgat', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879191
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/GANs-in-Action/gans-in-action'}","{'entityName': 'GANs-in-Action', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879197
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kjaisingh/ML-for-High-Schoolers'}","{'entityName': 'kjaisingh', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879205
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mimoralea/gdrl'}","{'entityName': 'mimoralea', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879211
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zjunlp/LightMem'}","{'entityName': 'zjunlp', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879216
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nlptown/nlp-notebooks'}","{'entityName': 'nlptown', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879222
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zjunlp/Prompt4ReasoningPapers'}","{'entityName': 'zjunlp', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879229
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PyPatel/Quant-Finance-Resources'}","{'entityName': 'PyPatel', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879235
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Mybridge/machine-learning-open-source'}","{'entityName': 'Mybridge', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879242
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amusi/awesome-ai-awesomeness'}","{'entityName': 'amusi', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879249
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HumanCompatibleAI/overcooked_ai'}","{'entityName': 'HumanCompatibleAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879257
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/google-research/batch-ppo'}","{'entityName': 'google-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879263
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/codeproject/CodeProject.AI-Server'}","{'entityName': 'codeproject', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879269
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yurijmikhalevich/rclip'}","{'entityName': 'yurijmikhalevich', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879276
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/KartikChugh/Otto'}","{'entityName': 'KartikChugh', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879285
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/analyticalrohit/AI-ML-Cheatsheets'}","{'entityName': 'analyticalrohit', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879291
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Yuan-ManX/ai-audio-datasets'}","{'entityName': 'Yuan-ManX', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879296
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/shagunsodhani/papers-I-read'}","{'entityName': 'shagunsodhani', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879302
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/papercopilot/paperlists'}","{'entityName': 'papercopilot', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879311
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/d0r1h/ML-University'}","{'entityName': 'd0r1h', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879317
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/taco-group/OpenEMMA'}","{'entityName': 'taco-group', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879324
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/superpung/TJU-CourseSharing'}","{'entityName': 'superpung', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879330
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/esa/pagmo2'}","{'entityName': 'esa', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879336
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/brylevkirill/notes'}","{'entityName': 'brylevkirill', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879343
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/curiousily/AI-Bootcamp'}","{'entityName': 'curiousily', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879349
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/muse-maskgit-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879357
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yoshoku/rumale'}","{'entityName': 'yoshoku', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879375
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/rasbt/MachineLearning-QandAI-book'}","{'entityName': 'rasbt', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879388
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/MinZHANG-WHU/Change-Detection-Review'}","{'entityName': 'MinZHANG-WHU', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879394
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/andyzeng/3dmatch-toolbox'}","{'entityName': 'andyzeng', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879400
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SynaLinks/synalinks-skills'}","{'entityName': 'SynaLinks', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879407
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jenetics/jenetics'}","{'entityName': 'jenetics', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879413
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/pguso/agents-from-scratch'}","{'entityName': 'pguso', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879418
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yokoffing/ChatGPT-Prompts'}","{'entityName': 'yokoffing', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879424
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/eloialonso/iris'}","{'entityName': 'eloialonso', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879432
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PragmaticMachineLearning/probly'}","{'entityName': 'PragmaticMachineLearning', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879439
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/woheller69/whoBIRD'}","{'entityName': 'woheller69', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879445
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/RETRO-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879449
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/BS-RoFormer'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879453
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aw-junaid/Hacking-Tools'}","{'entityName': 'aw-junaid', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879457
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/dalmia/David-Silver-Reinforcement-learning'}","{'entityName': 'dalmia', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879464
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ekkinox/yai'}","{'entityName': 'ekkinox', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879471
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/re50urces/Awesome-AI'}","{'entityName': 're50urces', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879477
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/miguelgfierro/ai_projects'}","{'entityName': 'miguelgfierro', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879481
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/mixture-of-experts'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879485
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/bishwaghimire/ai-learning-roadmaps'}","{'entityName': 'bishwaghimire', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879489
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/berniwal/swin-transformer-pytorch'}","{'entityName': 'berniwal', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879498
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/meshgpt-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879507
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/promptise-com/Foundry'}","{'entityName': 'promptise-com', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879512
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/chain-ml/council'}","{'entityName': 'chain-ml', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879519
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/curiosity-ai/catalyst'}","{'entityName': 'curiosity-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879523
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/pipeless-ai/pipeless'}","{'entityName': 'pipeless-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879527
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/pytorch/translate'}","{'entityName': 'pytorch', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879531
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/linear-attention-transformer'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879535
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/styfeng/DataAug4NLP'}","{'entityName': 'styfeng', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879539
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/DataBassGit/AgentForge'}","{'entityName': 'DataBassGit', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879543
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/TalEliyahu/Awesome-AI-Security'}","{'entityName': 'TalEliyahu', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879547
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/sail-sg/Adan'}","{'entityName': 'sail-sg', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879554
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/andyzeng/tsdf-fusion'}","{'entityName': 'andyzeng', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879559
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zszazi/Deep-learning-in-cloud'}","{'entityName': 'zszazi', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879563
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ZhiningLiu1998/awesome-machine-learning-resources'}","{'entityName': 'ZhiningLiu1998', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879567
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/MycroftAI/enclosure-picroft'}","{'entityName': 'MycroftAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879571
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/JulietMirambo/Units_of_Measure_Harmonization-intelligence-platform'}","{'entityName': 'JulietMirambo', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879574
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/rotary-embedding-torch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879578
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mafiosnik777/enhancr'}","{'entityName': 'mafiosnik777', 'data': {'employeeCount': None}}",2026-07-20T09:33:22.879582
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jasmcaus/caer'}","{'entityName': 'jasmcaus', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395858
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/native-sparse-attention-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395877
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PracticalDL/Practical-Deep-Learning-Book'}","{'entityName': 'PracticalDL', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395885
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/Open-AF3'}","{'entityName': 'kyegomez', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395892
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nlp-uoregon/trankit'}","{'entityName': 'nlp-uoregon', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395898
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kagisearch/vectordb'}","{'entityName': 'kagisearch', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395904
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/samre12/deep-trading-agent'}","{'entityName': 'samre12', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395910
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/affige/genmusic_demo_list'}","{'entityName': 'affige', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395916
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/phenaki-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395922
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/stacklok/codegate'}","{'entityName': 'stacklok', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395928
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/NeuroDiffGym/neurodiffeq'}","{'entityName': 'NeuroDiffGym', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395934
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ls1intum/Artemis'}","{'entityName': 'ls1intum', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395939
