schemaVersion,recordType,source,content,collectedAt
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/LaurentMazare/ocaml-torch'}","{'startupName': 'LaurentMazare', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856110
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/GeorgeCazenavette/mtt-distillation'}","{'startupName': 'GeorgeCazenavette', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856114
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Saquib764/omini-kontext'}","{'startupName': 'Saquib764', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856118
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/vaibhawvipul/First-steps-towards-Deep-Learning'}","{'startupName': 'vaibhawvipul', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856125
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/autoregressive-diffusion-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856129
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/elevenlabs/elevenlabs-js'}","{'startupName': 'elevenlabs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856133
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/RoboFlamingo/RoboFlamingo'}","{'startupName': 'RoboFlamingo', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856138
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Haste171/langchain-chatbot'}","{'startupName': 'Haste171', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856142
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/conformer'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856146
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ocampor/image-quality'}","{'startupName': 'ocampor', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856150
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Mr-Homeless/waldo'}","{'startupName': 'Mr-Homeless', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856154
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tensorpool/tensorpool'}","{'startupName': 'tensorpool', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856158
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ZJU-LLMs/Agent-Kernel'}","{'startupName': 'ZJU-LLMs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856163
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/EleutherAI/DALLE-mtf'}","{'startupName': 'EleutherAI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856167
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/g-mlp-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856171
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/amberkakkar01/Health-Care-Chatbot'}","{'startupName': 'amberkakkar01', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856175
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/viveknaskar/everything-ai-ml'}","{'startupName': 'viveknaskar', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856179
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/PyPatel/Machine-Learning-and-AI-in-Trading'}","{'startupName': 'PyPatel', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856183
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/intelligo-mn/intelligo'}","{'startupName': 'intelligo-mn', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856190
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SeriousOldMan/Simulator-Controller'}","{'startupName': 'SeriousOldMan', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856196
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Robinwho/Deep-Learning'}","{'startupName': 'Robinwho', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856200
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ARCANGEL0/EVA'}","{'startupName': 'ARCANGEL0', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856204
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/aitomatic/semikong'}","{'startupName': 'aitomatic', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856209
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Yochengliu/Relation-Shape-CNN'}","{'startupName': 'Yochengliu', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856213
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/OpenAssistantGPT/OpenAssistantGPT'}","{'startupName': 'OpenAssistantGPT', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856218
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tatp22/linformer-pytorch'}","{'startupName': 'tatp22', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856222
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/recurrent-memory-transformer-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856226
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/neuml/annotateai'}","{'startupName': 'neuml', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856230
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/apehex/awesome-poker'}","{'startupName': 'apehex', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856234
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ownpilot/OwnPilot'}","{'startupName': 'ownpilot', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856239
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/VedantRGosavi/UE5-MCP'}","{'startupName': 'VedantRGosavi', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856243
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jlin816/dynalang'}","{'startupName': 'jlin816', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856247
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Aditya-Khadilkar/Face-tracking-with-Anime-characters'}","{'startupName': 'Aditya-Khadilkar', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856251
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ankonzoid/artificio'}","{'startupName': 'ankonzoid', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856255
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/dctian/DeepPiCar'}","{'startupName': 'dctian', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856259
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/yandex-research/rtdl-num-embeddings'}","{'startupName': 'yandex-research', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856265
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zaina-ml/ml_forge'}","{'startupName': 'zaina-ml', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856270
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/LearnMachineLearning/the-math-of-intelligence'}","{'startupName': 'LearnMachineLearning', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856274
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/hanlulong/awesome-ai-for-economists'}","{'startupName': 'hanlulong', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856278
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/casparwylie/Perceptron'}","{'startupName': 'casparwylie', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856282
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/dustland/agentok'}","{'startupName': 'dustland', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856287
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Droidtown/ArticutAPI'}","{'startupName': 'Droidtown', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856291
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/KindaBrazy/LynxHub'}","{'startupName': 'KindaBrazy', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856295
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/danaugrs/huskarl'}","{'startupName': 'danaugrs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856299
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Ank-Cha/Social-Distancing-Analyser-COVID-19'}","{'startupName': 'Ank-Cha', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856303
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/several27/FakeNewsCorpus'}","{'startupName': 'several27', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856308
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/MCarlomagno/FaceRecognitionAuth'}","{'startupName': 'MCarlomagno', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856312
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/feder-cr/resume_render_from_job_description'}","{'startupName': 'feder-cr', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856316
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Gautam-J/Machine-Learning'}","{'startupName': 'Gautam-J', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856320
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/devmode-id/belajarpython.com'}","{'startupName': 'devmode-id', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856327
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/q-transformer'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856331
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/rebecca-vickery/data-science-learning-resources'}","{'startupName': 'rebecca-vickery', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856337
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/okfn-brasil/rosie'}","{'startupName': 'okfn-brasil', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856341
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/apt-oss/libro'}","{'startupName': 'apt-oss', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856345
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lightdock/lightdock'}","{'startupName': 'lightdock', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856349
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/WarrenWen666/AI-Software-Startups'}","{'startupName': 'WarrenWen666', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856353
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/AFAgarap/cnn-svm'}","{'startupName': 'AFAgarap', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856357
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/gokadin/ai-simplest-network'}","{'startupName': 'gokadin', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856362
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tensil-ai/tensil'}","{'startupName': 'tensil-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856366
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Kong/volcano-agent-sdk'}","{'startupName': 'Kong', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856370
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/keplerlab/katna'}","{'startupName': 'keplerlab', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856375
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/shamspias/customizable-gpt-chatbot'}","{'startupName': 'shamspias', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856379
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kholmogorov27/chevron'}","{'startupName': 'kholmogorov27', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856383
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/axial-attention'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856387
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SkyWorkAIGC/SkyText-Chinese-GPT3'}","{'startupName': 'SkyWorkAIGC', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856391
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/memory-efficient-attention-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856395
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/overeasy-sh/overeasy'}","{'startupName': 'overeasy-sh', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856402
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/softmata/horus'}","{'startupName': 'softmata', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856412
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/noahshinn/reflexion-draft'}","{'startupName': 'noahshinn', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856419
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Annyfee/agent-craft'}","{'startupName': 'Annyfee', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856426
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/crillab/gophersat'}","{'startupName': 'crillab', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856434
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lfai/lfai-landscape'}","{'startupName': 'lfai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856441
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/WP-Autoplugin/wp-autoplugin'}","{'startupName': 'WP-Autoplugin', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856448
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/xqbase/eleeye'}","{'startupName': 'xqbase', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856515
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/ScreenAI'}","{'startupName': 'kyegomez', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856543
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/st-moe-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856550
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/rodrigo-arenas/Sklearn-genetic-opt'}","{'startupName': 'rodrigo-arenas', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856557
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/pierpaolo28/Artificial-Intelligence-Projects'}","{'startupName': 'pierpaolo28', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856564
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/aichaos/rivescript-js'}","{'startupName': 'aichaos', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856570
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/Sophia'}","{'startupName': 'kyegomez', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856576
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Binary-Bytes/Auto-YouTube-Shorts-Maker'}","{'startupName': 'Binary-Bytes', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856582
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/FrancescoSaverioZuppichini/Pytorch-how-and-when-to-use-Module-Sequential-ModuleList-and-ModuleDict'}","{'startupName': 'FrancescoSaverioZuppichini', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856588
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/kraina-ai/srai'}","{'startupName': 'kraina-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856597
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/PathologyFoundation/plip'}","{'startupName': 'PathologyFoundation', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856603
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/voided-org/deepkit-ml'}","{'startupName': 'voided-org', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856610
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/leduckhai/MultiMed'}","{'startupName': 'leduckhai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856617
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Dodelidoo-Labs/sonobarr'}","{'startupName': 'Dodelidoo-Labs', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856623
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/zuoxingdong/lagom'}","{'startupName': 'zuoxingdong', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856629
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ystemsrx/mini-nanoGPT'}","{'startupName': 'ystemsrx', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856635
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jieyilong/tree-of-thought-puzzle-solver'}","{'startupName': 'jieyilong', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856641
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/analyticalrohit/llms-from-scratch'}","{'startupName': 'analyticalrohit', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856648
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/anshaneja5/mldl.study'}","{'startupName': 'anshaneja5', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856654
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/bodo-ai/Bodo'}","{'startupName': 'bodo-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856660
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/segformer-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856667
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/FLASH-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856674
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/filippogiruzzi/voice_activity_detection'}","{'startupName': 'filippogiruzzi', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856680
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/amanchadha/coursera-natural-language-processing-specialization'}","{'startupName': 'amanchadha', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856685
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SAILResearch/awesome-ai-leaderboard'}","{'startupName': 'SAILResearch', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856689
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/SciSharp/SiaNet'}","{'startupName': 'SciSharp', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856696
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Allenpandas/Reinforcement-Learning-Papers'}","{'startupName': 'Allenpandas', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856702
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/deformable-attention'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856706
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/robustsam/RobustSAM'}","{'startupName': 'robustsam', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856710
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/IBM/TabFormer'}","{'startupName': 'IBM', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856715
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Just-Curieous/Curie'}","{'startupName': 'Just-Curieous', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856719
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tirthajyoti/Deep-learning-with-Python'}","{'startupName': 'tirthajyoti', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856723
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Zorokee/ArtificialCast'}","{'startupName': 'Zorokee', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856727
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/omarsar/nlp_highlights'}","{'startupName': 'omarsar', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856731
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/diambra/arena'}","{'startupName': 'diambra', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856736
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Yarroudh/segment-lidar'}","{'startupName': 'Yarroudh', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856740
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/deeplearningturkiye/turkce-yapay-zeka-terimleri'}","{'startupName': 'deeplearningturkiye', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856745
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/jonathandinu/ai4artists'}","{'startupName': 'jonathandinu', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856749
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Jasonnor/Car-Simulator'}","{'startupName': 'Jasonnor', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856753
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/primaryobjects/voice-gender'}","{'startupName': 'primaryobjects', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856758
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/memoakten/webcam-pix2pix-tensorflow'}","{'startupName': 'memoakten', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856765
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/sign-language-translator/sign-language-translator'}","{'startupName': 'sign-language-translator', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856773
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/MagNet-DL/magnet'}","{'startupName': 'MagNet-DL', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856779
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/ContinualAI/colab'}","{'startupName': 'ContinualAI', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856785
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/king04aman/All-In-One-Python-Projects'}","{'startupName': 'king04aman', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856792
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/iArunava/YOLOv3-Object-Detection-with-OpenCV'}","{'startupName': 'iArunava', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856801
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/bit-diffusion'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856806
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lspahija/AIUI'}","{'startupName': 'lspahija', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856810
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/JohnMachado11/Build-a-Large-Language-Model-from-Scratch'}","{'startupName': 'JohnMachado11', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856814
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/adamlui/chatgpt-infinity'}","{'startupName': 'adamlui', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856819
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/tzolov/playground-flight-booking'}","{'startupName': 'tzolov', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856823
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/fintechees/Expert-Advisor-Studio'}","{'startupName': 'fintechees', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856827
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/Data-Centric-AI-Community/awesome-data-centric-ai'}","{'startupName': 'Data-Centric-AI-Community', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856832
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/RafaelGodoyEbert/ViralCutter'}","{'startupName': 'RafaelGodoyEbert', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856836
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/yandex-research/rtdl-revisiting-models'}","{'startupName': 'yandex-research', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856840
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/sergioburdisso/pyss3'}","{'startupName': 'sergioburdisso', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856844
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/sarulab-speech/UTMOSv2'}","{'startupName': 'sarulab-speech', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856848
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/minusxai/minusx-metabase'}","{'startupName': 'minusxai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856855
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/IBM/lale'}","{'startupName': 'IBM', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856859
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/soft-moe-pytorch'}","{'startupName': 'lucidrains', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856864
1.0,PRODUCT,"{'name': 'GitHub', 'url': 'https://github.com/leopard-ai/betty'}","{'startupName': 'leopard-ai', 'pricingModel': 'UNKNOWN'}",2026-07-20T09:33:35.856868
